id,bedrooms,bathrooms,floors,condition,grade,sqft_above,yr_built,zipcode,sqft_living15,sqft_lot15,price
1592000640,3,2,2,3,9,2180,1984,98074,2300,9298,570000
3123039171,3,3,2,3,8,1830,1997,98070,1530,16988,495000
3876312010,5,3,1,4,7,1200,1969,98034,1530,7488,449500
5364200695,4,3,2,3,9,1840,1943,98105,2010,5000,1080000
7979900806,2,1,1,3,7,1060,1952,98155,1530,10728,294950
8643200060,3,1,1,3,7,1040,1960,98198,2080,13000,170500
7972602080,4,1,2,3,6,1190,1926,98106,1060,7320,312000
7212650200,3,2,1,3,8,2180,1992,98003,2090,10775,350000
8079100140,4,2,2,4,9,2120,1989,98029,2140,8122,690000
8091800140,4,2,2,3,7,2210,1999,98148,1770,8770,375000
7214720510,4,2,2,3,9,2510,1987,98077,2600,42612,575000
9346920260,4,2,1,4,8,1600,1978,98006,2290,8927,646000
3750603471,3,2,2,4,7,1560,1974,98001,1510,12240,239950
3438502501,5,2,2,4,7,1710,1929,98106,1270,6741,400000
1775500310,4,2,1,3,8,3060,1958,98072,2180,43995,455000
1796380310,3,2,1,3,7,1310,1990,98042,1310,8392,240000
1118000320,4,4,2,3,11,3280,1939,98112,4260,10408,3400000
3362401000,3,2,2,5,7,1680,1922,98103,1550,3060,695000
7454000990,2,1,1,5,6,670,1942,98126,710,6720,304950
5244800125,3,2,1,4,8,1140,1914,98109,1670,4000,650000
789000520,3,2,2,3,7,1480,1995,98103,1480,2197,402500
7852000340,3,2,2,3,7,2420,1998,98065,2420,5577,482000
8827900560,3,2,1,5,7,1120,1923,98105,1920,4480,655000
2768000390,5,3,2,5,7,1940,1951,98107,1940,4230,577000
2475200370,3,2,2,3,7,1630,1986,98055,1660,4504,350000
8731981940,4,2,1,3,8,1680,1970,98023,2300,8000,415000
3626079032,4,2,2,2,7,2120,1983,98014,2000,215186,396400
6646200710,3,2,2,3,9,2490,2000,98074,2870,7598,654300
7167000060,4,2,2,3,10,3410,2004,98010,3350,175421,774950
5249802085,4,2,2,3,8,2380,1925,98118,2112,6600,855000
3528900060,3,2,2,5,8,1670,1918,98109,2310,4000,1150000
6056100295,2,2,2,3,7,1240,2007,98108,1520,2468,330000
9392200030,4,2,1,4,7,1400,1959,98032,1700,11850,290000
936000055,3,3,2,3,8,2390,2008,98166,1540,26979,519500
3840700560,3,2,1,3,7,1400,1977,98034,1934,12600,450000
333100295,3,4,2,3,12,4490,1993,98034,2710,51330,3120000
133000127,3,1,2,3,7,1620,1928,98168,2070,11970,265000
4221970060,4,2,2,3,8,2640,1990,98092,2150,7683,359000
1732800310,4,4,2,3,10,2510,2012,98119,2870,6354,2000000
2025069037,4,2,1,3,8,2030,1985,98074,2970,48037,1050000
2516000486,2,1,1,5,6,800,1946,98107,1310,4200,402500
4037400070,3,2,1,4,7,1360,1957,98008,1570,7840,450000
3375300370,5,2,1,3,7,1130,1980,98003,1670,8550,262500
1682500240,4,2,2,3,8,1970,1979,98092,1790,7500,285000
6806100340,3,2,2,3,7,2020,2005,98058,2170,4600,290000
8682281070,2,2,1,3,8,2280,2005,98053,1640,5931,752500
8691330260,4,3,2,3,10,3540,1998,98075,3540,11538,820000
869700140,3,2,2,3,8,1560,1999,98059,1310,2698,292000
7221400320,2,1,1,3,6,750,1937,98055,1430,6451,213000
7454001125,4,3,2,3,7,2240,1942,98146,1060,6300,400000
7129304375,1,1,1,3,6,590,1944,98118,980,5650,202000
6189200260,3,2,1,3,7,1080,1981,98005,1650,14407,617450
1430800162,3,1,1,4,7,1040,1956,98166,1170,9450,250000
2570300240,5,2,1,3,7,960,1963,98034,1580,10000,405000
3294700320,2,1,1,3,7,1070,1951,98055,1300,9670,325000
2976800700,3,3,1,5,7,1040,1954,98178,1490,8160,301350
7625704340,2,2,1,3,7,1050,1940,98136,1370,5000,425000
9238900390,3,1,1,3,8,1470,1954,98136,1770,6175,460000
4139430310,3,2,2,3,10,3090,1992,98006,3410,12157,938000
1402630270,3,2,1,3,8,1320,1985,98058,2200,9170,348000
3735901600,2,1,2,5,7,1260,1926,98115,1720,4080,435000
739500270,3,2,1,4,7,1120,1963,98031,1790,8760,227950
3566800125,2,1,1,3,6,900,1948,98117,1520,5020,425000
2886200070,3,2,2,3,7,1810,1925,98103,1518,2945,550000
3529300060,3,2,2,4,8,1890,1992,98031,2000,7226,347500
3085001610,4,2,1,3,7,1620,1959,98144,1870,4000,397000
9414500200,4,2,1,4,7,1490,1969,98027,1870,11760,410000
8651611230,3,4,2,3,10,3190,1998,98074,3230,7189,780000
8712100350,4,3,2,5,9,2700,1925,98112,1890,4415,1350000
7202350310,3,2,2,3,7,1630,2004,98053,1690,3200,476000
1326059070,3,2,1,4,7,1180,1967,98072,2780,45302,390000
1311900240,3,2,1,4,7,1560,1968,98001,1560,7200,226500
7518503490,3,2,2,3,7,1340,1984,98117,1370,5100,495000
6669200200,5,3,1,4,9,2590,1968,98040,2780,11989,1500000
3438501860,3,1,1,3,6,880,1950,98106,1800,5950,385000
7852170570,3,2,2,3,9,2370,2003,98065,2990,5418,535950
9290850060,4,2,2,3,10,3170,1989,98053,3360,35610,910000
4206901505,2,1,1,3,7,1120,1926,98105,1620,4000,465000
6600220550,3,2,1,3,8,1440,1983,98074,2190,11787,495000
8699100160,4,2,2,5,6,1470,1920,98002,1030,5477,250000
1068000520,4,2,2,4,10,2280,1928,98199,2540,6223,1230000
2558610070,4,2,2,3,7,1970,1973,98034,1880,7793,400000
1829300270,4,2,2,3,10,2780,1987,98074,2980,11454,715000
7212650240,3,2,1,3,8,2250,1992,98003,1970,6866,342000
3205200240,4,2,1,5,7,1340,1967,98056,1980,8400,420000
1682000350,3,1,1,4,7,1400,1968,98092,1600,8030,148226
7229900885,3,1,1,4,7,1010,1968,98059,1510,16057,313000
7888000400,3,1,1,3,7,1320,1959,98198,1320,7920,150000
523049195,2,1,1,3,7,820,1954,98168,1670,10086,150000
1423400160,2,1,1,3,6,1080,1958,98058,1200,9210,230000
1766600075,2,1,1,4,7,840,1948,98118,1340,5400,389100
1088020070,4,2,1,5,8,1360,1974,98033,2180,8510,645000
7893200486,3,1,1,3,7,990,1958,98198,1500,7500,310000
8929000060,2,2,2,3,8,1210,2014,98029,1540,1672,351358
8146200070,5,3,2,3,10,3810,2014,98004,2110,9870,1700000
624069050,4,4,2,3,10,5370,2002,98075,3780,9891,1570000
5318100935,3,2,2,3,8,1540,1900,98112,2970,3600,850000
1313300340,4,2,2,3,9,2310,1991,98019,2410,14007,470000
8032700070,3,2,3,3,8,1870,2008,98103,1690,1694,770000
1072000240,3,2,1,4,8,1340,1977,98059,1940,11440,366000
3904920390,3,2,2,3,8,2060,1987,98029,2230,7788,545000
7345200400,3,1,1,4,7,1010,1968,98002,1550,7700,205000
923000270,2,1,1,4,7,1020,1948,98177,1430,8157,405000
7016310270,4,2,1,3,7,1270,1973,98011,2220,7313,467000
3650100105,2,1,1,4,7,1050,1909,98144,1650,4125,392500
3761100240,4,3,2,3,9,2360,1973,98034,3030,12486,901000
2126049277,3,2,1,3,7,1300,1972,98125,1800,8100,500000
253600160,3,2,2,3,7,1860,2000,98028,1870,4394,384950
1623069046,4,4,2,3,11,4070,2006,98027,3020,44613,1700000
9235900030,2,1,1,3,7,860,1948,98155,1100,6860,245000
5451200370,4,2,2,4,9,3080,1968,98040,2480,10607,1170000
7338000270,3,2,2,3,6,1280,1983,98002,1150,4105,184500
2115720270,2,2,2,3,8,1540,1986,98023,1590,5000,269000
11200070,3,2,2,3,8,1530,1998,98007,1530,4099,570000
8732300060,4,2,1,4,8,2350,1961,98040,2240,10706,850000
8651410240,3,1,1,4,6,920,1969,98042,920,4875,209000
3342102220,4,2,1,4,5,1840,1933,98056,2160,5400,327000
7663700783,3,2,1,4,7,1100,1961,98125,1650,7957,369500
9477201370,3,2,1,4,7,1230,1976,98034,1590,7543,440000
1923000370,4,2,2,4,10,3290,1968,98040,3170,12329,947500
6841700070,2,1,2,4,7,1270,1919,98122,2140,4550,510000
3293700105,3,2,1,3,7,930,1941,98133,1590,7040,385000
8001450060,5,3,1,3,8,1400,1990,98001,1890,10341,370000
2877104316,4,2,2,3,7,1960,1922,98117,1960,4500,660000
1522039105,3,4,2,4,9,2520,1976,98070,2130,90604,729000
924069190,3,2,2,3,8,2000,1979,98075,1820,15120,440000
2722059185,4,2,1,3,8,2360,2000,98042,1730,18096,445000
4073200575,2,1,1,4,7,1430,1938,98125,2320,10800,460000
9542600070,3,3,1,3,9,1300,1971,98005,2330,9518,516000
2459960030,4,2,2,3,7,2060,2002,98058,2060,5367,343888
259800640,4,2,2,4,7,2240,1965,98008,1540,8040,500000
1223039195,5,2,1,3,8,1330,1958,98146,2330,8258,465000
1545804510,5,2,2,3,7,2180,1986,98038,1880,8649,302000
1921059045,2,1,1,4,6,1280,1913,98002,1020,6480,195000
8078460070,3,2,2,3,8,2140,1991,98074,2310,8956,640000
7525300260,6,2,1,3,8,1630,1977,98008,2730,9915,502000
4249400270,3,2,2,3,8,1480,1998,98072,1650,4716,360000
179000240,4,2,2,3,7,1680,2003,98178,1420,5500,290500
8856004327,4,3,2,3,7,2163,2006,98001,1700,10143,248000
8029550160,4,2,2,4,7,2280,2001,98056,2280,5312,433000
5016001260,2,1,1,3,7,820,1980,98112,1290,4000,480000
1133000036,3,1,1,3,7,1120,1957,98125,1920,7790,410000
5416510710,4,3,2,3,7,2310,2006,98038,1980,5000,309950
1796380060,3,2,1,5,7,1290,1990,98042,1290,7366,253000
1223089050,3,2,1,4,7,1630,1971,98045,2090,57428,280000
7436900060,3,1,1,3,7,1410,1958,98052,1330,8925,440000
2202500135,5,2,1,3,7,1240,1954,98006,1600,9341,333000
224069195,3,2,2,3,9,3100,2002,98075,2250,40854,759950
9407101180,3,2,2,3,7,2020,1979,98045,1460,9680,345000
6699950310,4,2,2,3,8,2500,2007,98038,2500,5188,350000
5379800810,2,1,1,3,7,790,1951,98188,1430,10000,198000
711000070,3,2,1,4,7,1340,1952,98004,2120,9587,730000
5127001170,3,2,1,4,7,1430,1966,98059,1590,10240,266200
191100140,4,2,2,5,8,2250,1967,98040,2660,10125,1060000
6198400218,2,1,1,2,6,1070,1948,98058,1360,15581,95000
3578400270,3,2,1,3,8,1300,1981,98074,1700,13556,430000
9573120260,4,2,2,4,7,2560,1973,98034,1860,9731,650000
2310110070,3,2,2,3,8,2190,2004,98038,2300,5654,379900
6413600192,2,2,2,3,7,860,2004,98125,1302,1840,325000
4037500335,4,2,1,4,7,1170,1958,98008,1980,11175,455000
5141000510,4,4,2,4,6,1330,1917,98108,1490,4340,392000
3876311180,3,2,1,3,7,1310,1976,98034,1530,7800,373000
5036300575,5,3,1,3,8,1910,1953,98199,2060,5400,951250
384000135,3,2,1,3,7,1300,1955,98006,1520,10670,502000
322059326,3,2,1,3,7,1940,2000,98058,1860,9657,362500
9530101670,2,1,1,3,7,1080,1924,98103,1790,4000,525000
5490220030,4,2,1,4,7,1420,1977,98052,1890,9600,580000
2459500070,3,2,1,3,7,1170,1985,98058,1590,9394,278000
7312400075,2,1,1,4,7,910,1923,98126,1450,5000,422500
7011200830,4,2,1,3,7,990,1900,98119,2190,4800,783200
8691390860,4,2,2,3,9,3290,2003,98075,3240,5831,715000
8929000350,3,2,2,3,8,1390,2014,98029,1690,1619,472217
1322049335,3,2,2,3,7,2060,1999,98032,2060,4029,244615
7715600070,3,2,1,3,6,780,1944,98125,1320,8928,385000
2985800070,3,1,1,3,7,1120,1943,98105,1300,6600,549995
98000560,4,4,2,3,11,3550,2004,98075,4340,15151,959900
125059179,6,4,2,3,8,3300,1980,98052,2470,7561,510000
7558800570,3,2,1,4,7,1200,1965,98070,1580,12055,367000
9378700200,5,3,2,3,8,1810,1990,98058,1860,8410,375000
2767603612,2,2,3,3,8,1290,2007,98107,1350,1334,500000
2767603612,2,2,3,3,8,1290,2007,98107,1350,1334,489000
3259400024,3,2,2,3,7,800,2000,98136,1060,1910,340000
7954000125,3,2,1,5,7,940,1957,98144,1930,4770,562000
5535600640,3,2,2,3,9,2400,2002,98019,2980,8182,489950
1313000710,3,2,1,4,8,1560,1968,98052,2040,9600,652000
1786700240,4,3,2,3,8,2870,1999,98042,2490,7266,472000
2739200160,4,2,1,4,6,1910,1963,98059,2590,9286,333000
2874600335,3,2,1,3,8,2000,1953,98177,1890,6960,560000
3222049159,4,4,2,3,10,2220,1990,98198,2990,16988,799000
7856550240,5,2,2,3,8,3480,1979,98006,3130,9200,860000
2817910030,4,2,2,3,9,2410,1989,98092,2780,55931,449500
8649900160,4,3,2,3,10,2820,1991,98075,2770,9694,692500
7856610160,4,2,1,4,9,1430,1976,98006,2640,11000,925000
3705000070,3,2,2,3,7,1550,2003,98042,2080,2275,267500
2619950400,4,2,2,3,8,2200,2010,98019,2480,5899,396800
7749500160,4,2,1,5,7,1180,1969,98092,1800,9348,220000
3585300445,3,2,1,3,9,1720,1959,98177,2240,20500,892500
2909700070,3,2,1,4,7,1460,1975,98052,1690,9679,455500
2581900036,3,2,1,4,8,2110,1961,98040,2560,10992,743000
5589900400,4,2,1,4,6,1790,1951,98155,1660,15165,338000
323089159,3,2,1,3,7,1340,1978,98045,1370,10800,332000
5015000700,3,1,2,4,7,1370,1918,98112,1680,4000,563225
624110860,4,4,2,3,11,3760,1990,98077,3360,15761,1150000
9521100465,2,1,1,3,7,1000,1920,98103,1480,3500,645000
3275790140,3,2,2,4,9,2560,1981,98033,2370,11279,739000
1313300400,3,2,2,3,9,2530,1993,98019,2450,13446,435000
8670900140,3,2,2,5,9,2650,1914,98102,2400,3900,995000
2540850070,4,3,1,3,7,1350,1986,98034,1690,7804,520000
1921069068,4,2,2,3,7,2030,1987,98092,2600,182509,400000
3574800860,3,2,1,3,7,1510,1978,98034,2190,7500,440000
5652600069,3,2,1,3,7,1230,1946,98115,1690,5418,440000
4083302625,3,1,1,4,7,1280,1921,98103,2020,4560,738000
114100791,3,2,1,3,7,1170,1963,98028,2220,5542,250000
9432900070,4,2,2,3,8,2700,1992,98022,2420,8580,338150
7214820400,3,2,1,3,7,1280,1979,98072,1960,7675,425000
2725069157,4,2,2,3,10,3670,1999,98074,2900,49658,883000
1025079074,3,2,2,3,7,2350,1983,98014,2270,222156,510000
724069070,4,2,1,4,9,3100,1962,98075,3480,9697,950000
2206700070,3,1,1,5,7,1120,1955,98006,1720,9908,435000
8564500240,5,2,1,3,7,1130,1961,98034,1690,10227,415000
7579200765,2,2,2,3,9,870,2004,98116,1440,1350,439000
7893205525,5,1,1,5,7,960,1955,98198,1400,6500,295832
9320700400,3,2,1,4,7,1560,1967,98031,1550,9600,285000
3226049045,3,2,1,3,7,1090,1962,98125,1540,5279,350000
9828701741,2,3,2,3,7,1050,2006,98112,1480,1430,489000
7205510370,3,2,1,3,7,1390,1974,98003,1810,7420,304500
8899000310,3,2,1,4,7,1300,1968,98055,1770,8075,288000
6804600240,3,2,1,3,8,1440,1980,98011,1820,9512,417000
2902201126,3,3,2,3,8,1040,2005,98102,1500,1301,615000
5536500200,5,4,2,3,9,2820,2004,98072,3000,5693,730000
3530490160,2,1,1,4,8,930,1978,98198,1160,3447,178500
2008000550,4,2,1,5,7,1050,1965,98198,1710,9600,300000
2045400075,4,2,1,3,7,1350,1955,98178,1880,7680,415000
616000200,3,2,1,4,8,2040,1959,98166,2280,14400,452500
7852160310,4,3,1,3,11,3430,2005,98065,4080,14577,1010000
8079100640,4,2,2,4,9,2160,1989,98029,2300,7440,653000
6662000070,4,2,1,5,8,1360,1941,98199,2060,5626,715000
1928300640,3,2,2,4,7,1410,1927,98105,1820,4080,541000
7888100240,4,2,2,4,7,1850,1960,98198,1730,7577,245000
3034200516,2,1,2,4,7,1370,1922,98133,1610,8822,547000
7504000510,5,3,1,3,10,1740,1976,98074,2780,12000,750000
9141100070,5,2,1,3,8,1570,1959,98133,1970,8941,575000
921059200,3,2,1,4,6,1310,1984,98092,2622,7191,216000
3645100240,3,2,1,4,6,1640,1916,98133,1580,5040,443000
4123800260,4,2,2,4,7,1600,1986,98038,1530,6298,257700
7334401000,3,1,1,3,7,1230,1978,98045,1230,10296,278000
2111010890,3,2,2,3,7,2240,2003,98092,2619,3691,300000
4137070830,3,2,2,3,8,2190,1995,98092,2190,7669,269100
7283900036,3,1,2,4,7,990,1929,98133,1820,7600,402500
345700340,2,2,2,3,7,1010,1981,98056,1210,7719,306888
4178300070,4,2,2,4,10,2920,1978,98007,2840,13702,795000
3342103228,4,2,2,4,9,2310,2003,98056,2310,6189,525000
5451300105,3,2,2,3,10,2560,1988,98040,3590,17677,1050000
5249803645,2,1,1,3,6,880,1938,98118,1220,6840,452000
7326200030,3,2,2,3,7,1550,2000,98019,1740,4485,350000
7227502075,4,2,2,3,8,2070,2007,98056,1250,6018,410000
7011200160,3,2,2,3,7,1180,1905,98119,1730,2475,595000
7202340390,3,2,2,3,7,1690,2004,98053,2330,4851,499000
5412100240,4,2,2,3,8,2550,2001,98001,2550,6800,340000
1245000685,5,3,2,3,10,3370,2001,98033,2040,7900,1070000
3222059187,4,3,2,3,8,2230,1991,98030,2060,8755,460000
1822500270,4,2,2,3,8,2382,2011,98003,2382,5897,345000
2310010270,3,2,2,3,7,1620,1990,98038,1470,7566,280500
9547204930,3,1,2,3,7,1140,1926,98115,1800,4080,704000
8137500400,3,2,2,4,8,2140,1990,98027,2380,43016,545000
3343901242,3,2,1,5,7,1900,1962,98056,1410,7584,335000
486000510,4,3,1,3,10,1860,1988,98117,2730,7380,1330000
537000075,3,3,1,3,7,1430,1965,98003,2070,10200,420000
3544400045,4,2,1,5,7,1160,1937,98115,2040,5050,705000
9211520400,4,2,1,3,7,1210,1990,98023,1620,9331,274900
2738600140,4,2,2,3,8,2190,2004,98072,2860,3596,499950
3073500111,3,2,1,4,7,1400,1953,98133,1730,7562,415250
7889000160,3,1,1,4,7,990,1958,98002,990,7440,222000
1422059129,3,2,1,4,7,2150,1980,98042,2100,43416,375000
9430000070,3,2,2,3,7,1640,1995,98031,1850,5827,300000
2518400046,3,2,1,5,7,1540,1920,98146,1640,7850,456700
1315300070,3,3,2,3,8,1970,1915,98136,2140,5200,925500
1081330030,5,2,1,4,8,1470,1975,98059,2570,14930,375000
4397010140,3,2,2,3,9,2370,1993,98042,2450,9800,420000
8564700240,3,2,2,3,8,2610,2004,98072,2460,7181,575000
597000566,3,2,1,3,6,670,1915,98144,1520,2248,335000
9828202030,4,2,1,3,7,1300,1958,98122,1540,6600,428000
7214711260,4,2,1,4,8,2060,1977,98077,2400,36590,655000
5569620550,3,3,2,3,9,2630,2006,98052,2880,4972,738000
6145601890,5,2,1,3,7,980,1965,98133,1410,3844,415000
9269200831,3,1,1,4,6,790,1945,98126,1050,6125,392000
6021502470,2,1,1,4,7,1050,1941,98117,1550,4600,555000
646910560,3,2,2,3,7,1770,2005,98055,1550,1798,260000
2475900565,3,1,2,3,6,1390,1940,98024,1350,9800,392500
4139430810,3,2,2,3,11,2979,1993,98006,3890,14797,912000
2586800140,2,1,1,3,6,830,1943,98146,1170,7609,135000
226059121,3,3,1,3,7,1400,1978,98072,2210,41449,500000
7696610270,3,2,1,4,7,1050,1975,98001,1580,7508,238000
4279900140,4,2,1,5,7,860,1972,98178,1940,6001,251000
5422560810,2,2,2,4,8,1510,1978,98052,1740,6160,406500
1657300270,4,2,2,4,9,3010,1988,98092,2690,10925,433495
8648210140,3,2,1,4,7,1150,1985,98042,1510,7271,265000
3034200247,3,2,1,3,8,1520,1957,98133,1950,7548,360000
2204500550,4,1,1,5,7,950,1955,98006,1290,9840,425000
7390400069,2,3,1,3,7,1510,1968,98178,2520,13000,450000
1077100070,3,2,1,5,7,1760,1954,98133,1400,8519,449900
423059360,4,2,2,3,8,2040,2004,98056,2230,5459,345000
3316500200,4,2,1,3,7,1690,1967,98008,2050,37846,612500
1328300990,3,2,1,4,8,1530,1977,98058,1850,6804,317000
4443800505,3,2,2,4,8,1310,1929,98117,1400,3880,585000
7327500200,3,2,1,3,7,1180,1981,98045,1480,14400,455000
4054510310,4,4,2,3,11,4090,1991,98077,4290,41655,1040000
7525100060,4,2,2,4,8,2250,1968,98052,1850,2811,497000
3065600270,3,2,1,3,7,1070,1992,98023,1520,5707,226750
2881700273,4,2,1,3,7,1220,1950,98155,1650,8184,385000
7889600685,3,1,1,3,5,1080,1948,98146,1370,6000,205000
1137500070,4,2,2,4,9,2760,1989,98075,2810,13545,745000
5104530810,4,2,2,3,8,2550,2005,98038,2380,4590,371000
3905060070,4,2,2,3,8,2080,1991,98029,2000,6773,545000
6450302545,3,1,2,4,7,1280,1931,98133,1390,5500,443000
7972602435,2,1,1,3,7,950,1951,98106,1080,7620,287000
5423500240,3,1,1,3,7,1050,1983,98023,1430,7245,194000
8074200160,3,1,1,5,7,1800,1957,98056,1230,7650,265000
3317500070,4,3,1,4,9,2110,1963,98040,3500,12118,1140000
6119700030,4,3,2,3,9,3674,1987,98166,3220,13100,699950
2568800160,4,1,2,3,7,1710,1950,98125,2030,7938,433000
2781250520,2,2,1,3,6,910,2003,98038,1360,2693,200000
7230200310,3,2,1,3,7,1340,1968,98059,1440,23680,289571
4400900030,4,3,1,3,8,1720,1967,98155,2370,11941,440000
4038300070,3,2,1,3,7,1120,1960,98007,1700,8360,400000
5706000070,4,2,2,5,8,2630,1962,98027,1770,8700,589000
825069078,5,2,2,3,9,3100,1986,98053,2370,53993,850000
363000045,3,1,2,3,7,940,1903,98122,1210,3500,520000
1912100875,2,2,2,3,7,1200,2000,98102,1800,3360,555000
7853230200,3,2,2,3,7,2480,2004,98065,2480,5874,470000
9406500350,2,2,2,3,7,1068,1990,98028,1078,1278,207000
5152960350,4,3,1,3,8,1620,1976,98003,2390,10000,379750
6021500320,4,2,1,3,7,1270,1950,98117,1750,4000,709000
7137910140,3,2,1,3,7,1160,1993,98092,1580,7425,240000
6117500955,4,2,1,4,8,1650,1953,98166,1840,12697,445500
269001331,5,2,1,5,8,1600,1959,98199,2640,7680,1310000
1023059190,3,2,1,4,7,1160,1959,98059,1440,10018,210000
8961970560,4,2,2,3,8,2670,1999,98074,2820,6531,603000
3066400710,3,2,2,3,10,2520,1987,98074,2680,10071,720000
795000765,2,1,2,3,5,760,1947,98168,1040,5515,92000
2767603535,3,2,2,4,7,1310,1901,98107,1270,4750,600000
7774200070,4,2,1,4,8,1380,1948,98146,2460,13950,725000
4029400140,5,2,1,3,7,1270,1961,98155,1790,10300,409950
1954400060,3,2,2,3,8,1790,1989,98074,1680,7418,515000
2473002650,4,2,1,5,8,1800,1968,98058,2440,10823,495000
5451220200,4,2,2,4,9,2420,1973,98040,2390,10200,998000
1472700200,3,2,1,4,8,1710,1986,98033,2050,9200,630000
1661000060,3,2,1,3,8,1320,1972,98177,2000,8610,410000
2600110710,3,2,1,4,8,1580,1979,98006,2630,10009,602000
2600110560,4,3,1,5,8,1310,1980,98006,2820,9886,750000
8617000060,4,3,2,3,10,2370,1991,98007,2580,9242,711600
8562720390,4,4,2,3,11,3190,2006,98027,4010,8321,1050000
1137300890,3,2,2,3,9,2560,1981,98072,2820,35496,700500
4104900340,4,2,2,3,10,3220,1991,98056,2650,11896,710000
2616700560,3,2,1,3,7,1010,1985,98001,1660,7778,250000
1061500510,4,2,1,5,7,1620,1964,98056,1660,8400,350000
6411600370,7,4,1,3,7,1520,1961,98125,1380,7555,475000
4154302075,2,1,1,2,6,830,1920,98118,1150,6600,200000
1727500390,4,2,1,4,7,1040,1972,98034,1780,6500,450000
2538410260,5,2,2,3,7,2600,2005,98058,2330,4589,316000
9269200520,1,1,1,3,5,670,1920,98126,1050,4920,310000
7334400070,3,2,1,4,7,1500,1970,98045,1510,13875,392000
1972200696,3,3,3,3,8,1460,2000,98103,1400,1255,521000
2267000486,2,2,1,3,7,960,1949,98117,1860,7065,495000
1311800560,3,2,1,4,7,1250,1967,98001,1340,7680,209000
9542400075,4,2,2,5,9,2230,1959,98005,2510,11041,809950
3223069065,2,2,1,3,7,1420,1950,98038,1620,112384,400000
1724500030,4,2,1,3,8,1530,1980,98133,1710,7909,415000
3751602797,4,2,2,4,8,2370,1978,98001,2110,19334,411000
809002030,2,2,1,4,7,1230,1926,98109,2020,3600,825000
993002127,3,2,3,3,8,1480,2008,98103,1310,1329,436000
1473120140,4,2,2,3,9,2620,1991,98058,2760,8174,460000
7849200861,3,1,1,4,6,1300,1959,98065,1020,7200,281000
269000030,4,2,1,3,8,1660,1956,98199,2900,7680,976000
2607760700,4,2,2,3,8,2400,1995,98045,2390,9918,485000
7715801090,3,2,2,3,7,1430,1984,98074,1480,8125,429000
1999600320,3,2,2,3,9,2480,1990,98006,2600,8322,729000
4221250340,3,2,2,3,8,2280,2003,98075,2280,4534,625000
3668000810,3,2,1,4,7,1390,1987,98092,1550,8374,218500
2337300370,3,1,1,4,7,1030,1960,98023,1370,9380,175000
1453602065,3,1,1,4,7,1120,1938,98125,1820,7205,442500
3359500960,3,2,2,3,7,1300,1986,98115,1670,4500,480000
6133100125,3,2,1,4,8,1540,1965,98117,2510,5250,715500
8562600260,3,2,1,3,8,1470,1963,98052,1470,7350,432500
2325069032,5,4,2,3,11,3210,2005,98053,3880,37328,875000
1223039235,5,3,2,4,8,2910,1940,98146,1760,8900,605000
4139480350,4,4,3,3,12,5000,2002,98006,4560,12941,1690000
3348401382,3,2,1,5,7,1090,1982,98178,1950,9642,318000
164000267,2,1,1,4,7,1000,1947,98133,1100,7228,311300
1099900030,5,3,1,3,7,1450,1992,98188,2400,7475,325000
4139700260,5,4,2,3,9,2610,2008,98006,2810,3971,795000
6071800310,4,2,1,4,8,1320,1962,98006,2060,9676,558000
1321720140,4,2,2,3,9,3090,1995,98023,3610,20114,370000
8078460320,4,2,2,3,8,2350,1993,98074,2350,9419,598850
6388930570,3,2,2,3,8,2180,1994,98056,2440,9722,515700
3709500060,3,2,2,3,8,1870,2003,98011,2040,5555,458000
5469500640,3,2,2,4,10,3530,1985,98042,2960,13000,583500
293910070,4,2,2,3,9,2460,2003,98034,2460,4964,653750
3158500340,3,2,2,3,8,1650,2011,98038,2000,4725,299000
2617300200,5,3,1,4,8,2340,1976,98027,2020,40946,532000
521049200,3,3,2,4,9,2726,1985,98198,3470,12779,819000
7779200105,4,2,1,5,9,2000,1967,98146,2400,9035,945000
8651500710,4,2,1,3,9,2260,1983,98074,2400,12111,608700
871000435,4,2,1,4,8,1310,1949,98199,1810,5202,812000
217500140,5,2,1,4,8,1700,1959,98133,1890,8475,464000
9290850810,4,2,2,3,10,3770,1989,98053,4000,35492,950000
6844700510,4,2,2,3,8,2020,2005,98115,1720,6120,700000
1232001040,3,1,1,3,7,1060,1939,98117,1630,4219,435000
3751601171,3,2,1,4,7,1810,1954,98001,1710,12000,229500
6117502220,3,3,2,4,8,2610,1952,98166,2810,22672,1580000
4322300140,3,2,1,4,7,1180,1963,98003,1520,12348,265000
1526059051,2,2,1,3,7,1600,1950,98072,1950,64468,995000
3800000160,3,2,1,5,8,1680,1975,98155,2310,9600,590000
1454600116,4,3,2,3,9,1490,1979,98125,2640,16943,740000
4174600055,2,1,1,5,6,550,1909,98108,2500,6022,360000
2594200566,4,2,1,3,7,1300,1976,98136,1770,8149,548500
8825900465,3,2,1,4,7,1090,1920,98115,1960,3960,599000
8562900310,3,2,1,4,8,1800,1978,98074,2040,10800,615000
1446401555,3,2,1,3,7,1320,1988,98168,1070,6594,292000
3528000140,4,2,2,3,10,3720,1988,98053,3220,29434,899000
7625704500,3,2,1,4,7,1030,1912,98136,1750,6370,500000
3575302397,3,2,2,3,8,1910,2003,98074,2230,11550,580000
6190500340,4,2,2,3,9,2840,1998,98028,2790,6526,580000
475000510,3,1,1,4,7,1090,1920,98107,1700,5000,594000
